Started parsing...
Finished parsing.
No improvement for 10 generations, stopping early.
=== TestCase 1 ===
Makespan: 155

Schedule:
Subtask 18 (O5): ECU E2 Core 1, Start 20, Finish 22
Subtask 19 (O6): ECU E1 Core 1, Start 174, Finish 180
Subtask 20 (O1): ECU E3 Core 1, Start 3, Finish 6
Subtask 21 (O2): ECU E4 Core 2, Start 39, Finish 47
Subtask 22 (O3): ECU E2 Core 2, Start 124, Finish 129
Subtask 23 (O4): ECU E2 Core 2, Start 82, Finish 86
Subtask 24 (O5): ECU E3 Core 2, Start 85, Finish 97
Subtask 25 (O1): ECU E2 Core 1, Start 86, Finish 96
Subtask 26 (O2): ECU E3 Core 1, Start 42, Finish 46
Subtask 27 (O3): ECU E2 Core 1, Start 8, Finish 16
Subtask 28 (O4): ECU E3 Core 1, Start 180, Finish 192
Subtask 29 (O1): ECU E4 Core 2, Start 0, Finish 12
Subtask 30 (O2): ECU E1 Core 1, Start 73, Finish 85
Subtask 31 (O3): ECU E2 Core 1, Start 87, Finish 89
Subtask 32 (O4): ECU E1 Core 1, Start 85, Finish 87
Subtask 33 (O1): ECU E4 Core 1, Start 46, Finish 49
Subtask 34 (O2): ECU E1 Core 1, Start 128, Finish 134
Subtask 35 (O3): ECU E3 Core 1, Start 134, Finish 136
Subtask 36 (O4): ECU E4 Core 2, Start 12, Finish 18
Subtask 37 (O1): ECU E4 Core 2, Start 18, Finish 22
Subtask 38 (O2): ECU E3 Core 1, Start 6, Finish 8
Subtask 39 (O3): ECU E1 Core 1, Start 16, Finish 26
Subtask 40 (O4): ECU E3 Core 1, Start 87, Finish 93
Subtask 41 (O5): ECU E2 Core 2, Start 22, Finish 27
Subtask 42 (O6): ECU E2 Core 2, Start 27, Finish 30
Subtask 43 (O1): ECU E2 Core 2, Start 186, Finish 194
Subtask 44 (O2): ECU E4 Core 1, Start 108, Finish 116
Subtask 45 (O3): ECU E4 Core 1, Start 10, Finish 12
Subtask 46 (O4): ECU E4 Core 2, Start 47, Finish 57
Subtask 47 (O5): ECU E2 Core 1, Start 22, Finish 34
Subtask 48 (O6): ECU E2 Core 1, Start 116, Finish 118
Subtask 49 (O1): ECU E4 Core 1, Start 49, Finish 61
Subtask 50 (O2): ECU E1 Core 1, Start 26, Finish 31
Subtask 51 (O3): ECU E3 Core 2, Start 149, Finish 153
Subtask 52 (O4): ECU E4 Core 1, Start 116, Finish 120
Subtask 53 (O5): ECU E3 Core 2, Start 0, Finish 4
Subtask 54 (O6): ECU E4 Core 1, Start 142, Finish 144
Subtask 55 (O1): ECU E4 Core 2, Start 22, Finish 28
Subtask 56 (O2): ECU E4 Core 1, Start 144, Finish 150
Subtask 57 (O3): ECU E2 Core 1, Start 34, Finish 46
Subtask 58 (O4): ECU E3 Core 2, Start 139, Finish 143
Subtask 59 (O5): ECU E1 Core 1, Start 87, Finish 91
Subtask 59 (O5): ECU E4 Core 1, Start 87, Finish 91
Subtask 60 (O6): ECU E3 Core 2, Start 4, Finish 8
Subtask 61 (O1): ECU E2 Core 2, Start 42, Finish 47
Subtask 62 (O2): ECU E4 Core 1, Start 12, Finish 16
Subtask 63 (O3): ECU E4 Core 1, Start 120, Finish 132
Subtask 64 (O4): ECU E2 Core 2, Start 30, Finish 42
Subtask 65 (O1): ECU E4 Core 2, Start 28, Finish 31
Subtask 66 (O2): ECU E3 Core 2, Start 97, Finish 103
Subtask 67 (O3): ECU E1 Core 1, Start 134, Finish 144
Subtask 68 (O4): ECU E3 Core 1, Start 8, Finish 14
Subtask 69 (O5): ECU E3 Core 1, Start 67, Finish 72
Subtask 70 (O6): ECU E2 Core 2, Start 47, Finish 53
Subtask 71 (O1): ECU E4 Core 2, Start 57, Finish 67
Subtask 72 (O2): ECU E2 Core 1, Start 0, Finish 6
Subtask 73 (O3): ECU E4 Core 1, Start 132, Finish 135
Subtask 74 (O4): ECU E2 Core 1, Start 135, Finish 141
Subtask 75 (O5): ECU E2 Core 2, Start 154, Finish 162
Subtask 76 (O6): ECU E3 Core 1, Start 93, Finish 99
Subtask 77 (O1): ECU E3 Core 1, Start 14, Finish 24
Subtask 78 (O2): ECU E1 Core 1, Start 31, Finish 37
Subtask 79 (O3): ECU E3 Core 2, Start 143, Finish 149
Subtask 80 (O4): ECU E3 Core 2, Start 8, Finish 14
Subtask 81 (O5): ECU E3 Core 1, Start 99, Finish 103
Subtask 82 (O6): ECU E4 Core 1, Start 91, Finish 93
Subtask 83 (O1): ECU E1 Core 1, Start 37, Finish 47
Subtask 84 (O2): ECU E2 Core 2, Start 96, Finish 106
Subtask 85 (O3): ECU E4 Core 1, Start 16, Finish 22
Subtask 86 (O4): ECU E2 Core 1, Start 46, Finish 51
Subtask 87 (O5): ECU E3 Core 1, Start 150, Finish 158
Subtask 88 (O6): ECU E1 Core 1, Start 144, Finish 150
Subtask 89 (O1): ECU E4 Core 2, Start 162, Finish 164
Subtask 90 (O2): ECU E1 Core 1, Start 150, Finish 162
Subtask 91 (O3): ECU E1 Core 1, Start 91, Finish 103
Subtask 92 (O4): ECU E4 Core 1, Start 93, Finish 97
Subtask 93 (O5): ECU E3 Core 1, Start 24, Finish 26
Subtask 94 (O1): ECU E1 Core 1, Start 47, Finish 53
Subtask 95 (O2): ECU E3 Core 1, Start 164, Finish 168
Subtask 96 (O3): ECU E1 Core 1, Start 162, Finish 164
Subtask 97 (O4): ECU E2 Core 1, Start 53, Finish 65
Subtask 98 (O1): ECU E3 Core 1, Start 103, Finish 115
Subtask 99 (O2): ECU E4 Core 1, Start 97, Finish 100
Subtask 100 (O3): ECU E4 Core 1, Start 22, Finish 32
Subtask 101 (O4): ECU E2 Core 2, Start 4, Finish 6
Subtask 102 (O5): ECU E3 Core 1, Start 72, Finish 75
Subtask 103 (O6): ECU E3 Core 1, Start 192, Finish 196
Subtask 104 (O1): ECU E4 Core 1, Start 135, Finish 138
Subtask 105 (O2): ECU E2 Core 2, Start 6, Finish 12
Subtask 106 (O3): ECU E2 Core 2, Start 53, Finish 63
Subtask 107 (O4): ECU E4 Core 2, Start 67, Finish 73
Subtask 108 (O5): ECU E3 Core 2, Start 103, Finish 105
Subtask 109 (O6): ECU E3 Core 2, Start 14, Finish 20
Subtask 110 (O1): ECU E4 Core 2, Start 73, Finish 79
Subtask 111 (O2): ECU E4 Core 2, Start 31, Finish 39
Subtask 112 (O3): ECU E3 Core 2, Start 105, Finish 111
Subtask 113 (O4): ECU E3 Core 1, Start 115, Finish 121
Subtask 114 (O5): ECU E1 Core 1, Start 103, Finish 109
Subtask 115 (O1): ECU E1 Core 1, Start 109, Finish 121
Subtask 116 (O2): ECU E3 Core 2, Start 20, Finish 24
Subtask 117 (O3): ECU E2 Core 2, Start 121, Finish 124
Subtask 118 (O4): ECU E3 Core 1, Start 75, Finish 77
Subtask 119 (O5): ECU E3 Core 1, Start 77, Finish 81
Subtask 120 (O1): ECU E1 Core 1, Start 53, Finish 65
Subtask 121 (O2): ECU E4 Core 1, Start 100, Finish 108
Subtask 122 (O3): ECU E2 Core 2, Start 65, Finish 77
Subtask 123 (O4): ECU E4 Core 1, Start 138, Finish 142
Subtask 124 (O5): ECU E2 Core 2, Start 142, Finish 154
Subtask 125 (O6): ECU E1 Core 1, Start 121, Finish 123
Subtask 126 (O1): ECU E3 Core 1, Start 121, Finish 127
Subtask 127 (O2): ECU E3 Core 2, Start 111, Finish 117
Subtask 128 (O3): ECU E2 Core 2, Start 12, Finish 17
Subtask 129 (O4): ECU E2 Core 2, Start 77, Finish 82
Subtask 130 (O5): ECU E3 Core 1, Start 81, Finish 87
Load Imbalance: 28
Objective Function Value: 0.1988
Elapsed Time (this testcase): 3.76 seconds
Peak Memory Usage (this testcase): 1.063 MB
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
=== TestCase 3 ===
Makespan: 211

Schedule:
Subtask 1 (O1): ECU E4 Core 1, Start 172, Finish 176
Subtask 2 (O2): ECU E1 Core 1, Start 0, Finish 4
Subtask 3 (O3): ECU E1 Core 1, Start 62, Finish 67
Subtask 3 (O3): ECU E4 Core 1, Start 62, Finish 67
Subtask 4 (O4): ECU E1 Core 1, Start 113, Finish 117
Subtask 5 (O1): ECU E4 Core 1, Start 0, Finish 4
Subtask 6 (O2): ECU E2 Core 2, Start 24, Finish 32
Subtask 7 (O3): ECU E3 Core 1, Start 9, Finish 15
Subtask 8 (O4): ECU E4 Core 2, Start 108, Finish 114
Subtask 9 (O1): ECU E4 Core 1, Start 67, Finish 79
Subtask 10 (O2): ECU E2 Core 1, Start 109, Finish 119
Subtask 11 (O3): ECU E3 Core 1, Start 0, Finish 3
Subtask 12 (O4): ECU E4 Core 1, Start 97, Finish 109
Subtask 13 (O5): ECU E3 Core 1, Start 15, Finish 23
Subtask 14 (O6): ECU E1 Core 1, Start 4, Finish 14
Subtask 15 (O1): ECU E2 Core 1, Start 18, Finish 30
Subtask 16 (O2): ECU E1 Core 1, Start 14, Finish 18
Subtask 17 (O3): ECU E3 Core 2, Start 92, Finish 98
